Country name,Ladder score,Logged GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,year,Regional indicator_Central and Eastern Europe,Regional indicator_Commonwealth of Independent States,Regional indicator_East Asia,Regional indicator_Latin America and Caribbean,Regional indicator_Middle East and North Africa,Regional indicator_North America and ANZ,Regional indicator_South Asia,Regional indicator_Southeast Asia,Regional indicator_Sub-Saharan Africa,Regional indicator_Unkown,Regional indicator_Western Europe
South Korea,5.332,0.8080762284570056,-0.32749593922732717,0.8796020128273957,-0.2292193359407721,-0.31815708261127185,0.30738285451010516,1,0,0,1,0,0,0,0,0,0,0,0
South Korea,5.767,0.8523149902083411,0.11508766557674996,0.9198825652863856,-0.6505889131605003,-0.36177468679787567,0.32877438491685623,2,0,0,1,0,0,0,0,0,0,0,0
South Korea,5.39,0.8713983776304844,-0.5062316257828202,0.9601631177453754,-1.5933140689741303,-0.6297113982298705,0.15764214166284743,3,0,0,1,0,0,0,0,0,0,0,0
South Korea,5.648,0.8740006577335043,-0.021091905132196196,1.0004436702043653,-1.0505329186571921,-0.5923248803556388,0.24320826328985184,4,0,0,1,0,0,0,0,0,0,0,0
South Korea,6.116,0.9269136864949055,0.021464210714348828,1.040724222663357,-0.5006099110992408,-0.19976644267620436,0.05603237223077967,5,0,0,1,0,0,0,0,0,0,0,0
South Korea,6.947,0.95120163412309,-0.038114351470814586,1.0756340347944808,-0.464900624894179,-0.29323273736178396,0.45712356735736226,6,0,0,1,0,0,0,0,0,0,0,0
South Korea,6.003,0.967682741442215,-0.32749593922732717,1.1105438469256064,-0.9219794883189697,-0.3314500667443321,0.5480375715860545,7,0,0,1,0,0,0,0,0,0,0,0
South Korea,5.959,0.9902358356683859,-0.1402490295025249,1.145453659056732,-0.7505749145346732,-0.30569490998652793,0.48386298036580117,8,0,0,1,0,0,0,0,0,0,0,0
South Korea,5.801,1.0127889298945567,-0.6424111964917674,1.1803634711878557,-0.886270202113908,-0.26207730579992405,0.4945587455691767,9,0,0,1,0,0,0,0,0,0,0,0
South Korea,5.78,1.0318723173167017,-0.38707450141249156,1.2152732833189812,-0.9362632028009944,-0.21845970161332026,0.5319939237809912,10,0,0,1,0,0,0,0,0,0,0,0
South Korea,5.971,1.0535579848418664,-0.021091905132196196,1.255553835777971,-1.1148096338263034,0.16786764975374213,0.6442994584164344,11,0,0,1,0,0,0,0,0,0,0,0
South Korea,5.874,1.077845932470051,-0.05513679780943297,1.295834388236961,-1.4933280675999574,0.09309461400527845,0.5854727497978689,12,0,0,1,0,0,0,0,0,0,0,0
South Korea,5.84,1.0969293198921959,-0.13173780633321572,1.3361149406959507,-1.0505329186571921,-0.5487072761690349,0.2966870893067296,13,0,0,1,0,0,0,0,0,0,0,0
South Korea,5.903,1.1125430005103132,-0.25940615387285365,1.3763954931549427,-0.2934960511098833,-0.3368503415483878,-0.12579563622660472,14,0,0,1,0,0,0,0,0,0,0,0
South Korea,5.793,1.1012664533972278,-0.04662557464012378,1.4166760456139325,-0.2577867649048215,-0.6546357434793585,-0.40923341411605624,15,0,0,1,0,0,0,0,0,0,0,0
South Korea,5.845,1.1038687335002477,-0.12322658316390653,1.3763954931549427,-0.5363191973043026,-0.5113207582948031,-0.07766469281141473,16,0,0,1,0,0,0,0,0,0,0,0
Spain,7.153,1.0127889298945567,1.2555915702641811,1.0541510734830197,1.2062939695027104,-0.5325064517568677,0.18972943727297406,0,0,0,0,0,0,0,0,0,0,0,1
Spain,6.995,1.0483534246358266,1.2215466775869444,1.1293414380731353,0.2492850992070557,-0.5736316214185228,0.2271646154847885,2,0,0,0,0,0,0,0,0,0,0,1
Spain,7.294,1.0414140110277748,1.1449456690631614,1.166936620368193,0.6206616757396973,-0.9288035412237253,-0.3129715272856763,3,0,0,0,0,0,0,0,0,0,0,1
Spain,6.199,1.000644956080465,0.9832324288462878,1.2045318026632506,0.013603810253647968,-0.7854885560391699,0.3020349719084174,4,0,0,0,0,0,0,0,0,0,0,1
Spain,6.188,0.9980426759774453,1.1619681154017798,1.2421269849583083,0.3492711005812286,-0.8540305054752617,0.5266460411793034,5,0,0,0,0,0,0,0,0,0,0,1
Spain,6.518,0.9885009822663737,1.1109007763859247,1.2582392059419032,0.5135338171245121,-0.75433312447731,0.55873333678943,6,0,0,0,0,0,0,0,0,0,0,1
Spain,6.291,0.9616107545351693,1.0513222142007612,1.2743514269254999,0.056454953699722095,-0.36177468679787567,0.5480375715860545,7,0,0,0,0,0,0,0,0,0,0,1
Spain,6.15,0.9520690608240976,0.9832324288462878,1.2904636479090967,0.08502238266377152,-0.6234803119174986,0.9330851189075744,8,0,0,0,0,0,0,0,0,0,0,1
Spain,6.456,0.9659478880402028,1.1449456690631614,1.3065758688926914,-0.06495661939748794,-0.16861101111434448,0.6015163976029322,9,0,0,0,0,0,0,0,0,0,0,1
Spain,6.381,0.9997775293794591,1.2130354544176352,1.322688089876288,-0.10780776284356207,-0.4427788088587113,0.4303841543489234,10,0,0,0,0,0,0,0,0,0,0,1
Spain,6.319,1.0249329037086499,1.0938783300473063,1.362968642335278,0.1492990978328827,-0.29323273736178396,0.41434050654386007,11,0,0,0,0,0,0,0,0,0,0,1
Spain,6.23,1.0474859979348206,0.7619406264442488,1.4032491947942678,0.06359681094073445,-0.19353535636383237,0.2645997936966029,12,0,0,0,0,0,0,0,0,0,0,1
Spain,6.513,1.0639671052539457,0.8215191886294131,1.4435297472532598,-0.17922633525368561,-0.4614720677958273,0.18972943727297406,13,0,0,0,0,0,0,0,0,0,0,1
Spain,6.457,1.075243652367031,1.1534568922324706,1.4838102997122495,0.22071767024300626,-0.29946382367415597,-0.0616210450063514,14,0,0,0,0,0,0,0,0,0,0,1
Spain,6.502,0.9624781812361753,1.0342997678621428,1.5240908521712395,0.256426956448068,-0.748102038164938,-0.0616210450063514,15,0,0,0,0,0,0,0,0,0,0,1
Spain,6.491,1.0344745974197214,1.0087660983542153,1.4838102997122495,0.09930609714579623,-0.49885858567005914,0.01859719401896524,16,0,0,0,0,0,0,0,0,0,0,1
Sri Lanka,4.345,-0.40458629955018865,0.4300029228411901,0.2861352065982723,-0.1649426207716609,0.3921867569991332,0.5159502759759278,1,0,0,0,0,0,0,1,0,0,0,0
Sri Lanka,4.415,-0.35427555089180734,0.2087111204391511,0.2968766872540028,-0.07924033387951264,0.691278899992988,0.5640812193911178,2,0,0,0,0,0,0,1,0,0,0,0
Sri Lanka,4.431,-0.3100367891404718,0.021464210714348828,0.3076181679097333,0.6206616757396973,1.0215264745487027,0.6389515758147467,3,0,0,0,0,0,0,1,0,0,0,0
Sri Lanka,4.212,-0.28574884151228874,0.14062133508467756,0.3183596485654638,0.37069667230426573,1.912571817217895,-0.27553634907386243,4,0,0,0,0,0,0,1,0,0,0,0
Sri Lanka,3.977,-0.22502897244182812,0.00444176437573044,0.3291011292211943,-0.06495661939748794,1.6197107605364123,0.14694637645947187,5,0,0,0,0,0,0,1,0,0,0,0
Sri Lanka,4.181,-0.16083939656734159,0.24275601311638786,0.3425279800408589,0.5421012460885615,0.909366920926007,0.09881543304428188,6,0,0,0,0,0,0,1,0,0,0,0
Sri Lanka,4.225,-0.08624070028077571,0.08955399606882238,0.35595483086052154,0.3778385295452781,1.0090643019239587,0.4357320369506112,7,0,0,0,0,0,0,1,0,0,0,0
Sri Lanka,4.365,-0.06368760605460488,-0.038114351470814586,0.3693816816801861,0.6206616757396973,1.67579053734776,0.5373418063826789,8,0,0,0,0,0,0,1,0,0,0,0
Sri Lanka,4.268,-0.029857964715348642,-0.07215924414805136,0.38280853249984875,0.8634848219341174,1.868954213031291,0.2645997936966029,9,0,0,0,0,0,0,1,0,0,0,0
Sri Lanka,4.612,0.003971676623907595,0.42149169967188094,0.3962353833195114,1.1063079681285375,1.9935759392787307,0.6282558106113711,10,0,0,0,0,0,0,1,0,0,0,0
Sri Lanka,4.331,0.05341499858128281,0.08104277289951319,0.44994278659816583,0.5706686750526109,0.5915815189950364,0.5480375715860545,12,0,0,0,0,0,0,1,0,0,0,0
Sri Lanka,4.435,0.07249838600342771,0.16615500459260513,0.47679648823749304,0.7992081067650062,0.6663545547435,0.6122121628063077,13,0,0,0,0,0,0,1,0,0,0,0
Sri Lanka,4.213,0.08724463992053905,0.012952987545039634,0.5036501898768203,0.5492431033295738,0.3236448075630415,0.6496473410181223,14,0,0,0,0,0,0,1,0,0,0,0
Sri Lanka,4.325,0.0794377996114811,0.11508766557674996,0.49008907054896034,0.6706546764267838,0.49811522430945676,0.6496473410181223,16,0,0,0,0,0,0,1,0,0,0,0
Sudan,4.455,-1.1037322205614903,0.8300304117987223,-1.3358283724170685,-0.26492862214583385,0.4856530516847128,-0.2167096404552969,4,0,0,0,0,0,0,0,0,0,1,0
Sudan,4.435,-1.1297550215916872,0.3534019143174074,-1.2955478199580788,-0.7077237710885991,-0.24338404686280818,-0.024185866794536968,5,0,0,0,0,0,0,0,0,0,1,0
Sudan,4.314,-1.0187244038628451,0.038486657052967214,-1.257952637663021,-1.1719444917544022,-0.1436866658648566,-0.4199291793194318,6,0,0,0,0,0,0,0,0,0,1,0
Sudan,4.55,-0.9389211473702412,-0.0040694587935787545,-1.2203574553679633,-2.3932020799675136,-0.3430814278607598,-0.040229514599600294,7,0,0,0,0,0,0,0,0,0,1,0
Sudan,4.139,-0.9207051866491024,-0.021091905132196196,-1.1451670907778488,-2.550322939269785,-0.38669903204736356,0.28064344150166626,9,0,0,0,0,0,0,0,0,0,1,0
Suriname,6.269,0.3630863308406317,-0.1402490295025249,-0.18917531241781269,0.9848963950313274,-0.4739342404205712,0.050684489629091896,7,0,0,0,0,0,0,0,0,0,1,0
Swaziland,4.867,-0.3802983519220056,0.20019989726984191,-3.0668179800880773,-1.0005399179701056,-0.4116233772968515,0.9384330015092621,6,0,0,0,0,0,0,0,0,1,0,0
Swaziland,4.212,-0.2762071478012155,-0.2934510465500904,-1.7852250693512035,-0.26492862214583385,-1.1032739579701405,-0.26484058387048687,13,0,0,0,0,0,0,0,0,1,0,0
Swaziland,4.396,-0.26753288079114995,-0.4636755099362743,-1.6621008473348897,-1.0719584903802293,-1.1842780800309762,-0.09370834061647805,14,0,0,0,0,0,0,0,0,1,0,0
Swaziland,4.308,-0.2718700142961835,-0.3700520550738732,-1.7207761854168195,-0.7148656283296114,-1.1468915621567444,-0.17927446224348248,16,0,0,0,0,0,0,0,0,1,0,0
Sweden,7.376,1.1802022831888273,1.1704793385710892,1.01387052102403,1.5491031170713028,0.9027204288594769,-2.569777985197916,0,0,0,0,0,0,0,0,0,0,0,1
Sweden,7.241,1.2383198721562665,0.8810977508145774,1.0514657033190875,1.1634428260566363,0.915598007238379,-2.4200372723506587,2,0,0,0,0,0,0,0,0,0,0,1
Sweden,7.516,1.2270433250431811,0.9321650898304326,1.0702632944666164,1.177726540538661,0.7847451946785676,-2.286340207308464,3,0,0,0,0,0,0,0,0,0,0,1
Sweden,7.266,1.1810697098898333,0.7619406264442488,1.0890608856141453,0.834917392970068,1.382929480666277,-2.403993624545595,4,0,0,0,0,0,0,0,0,0,0,1
Sweden,7.496,1.2244410449401613,1.3321925787879638,1.1078584767616741,1.1277335398515744,0.8844425756765191,-2.612561046011418,5,0,0,0,0,0,0,0,0,0,0,1
Sweden,7.382,1.2452592857643199,0.9151426434918142,1.1185999574174046,1.3848404005280186,1.0090643019239587,-2.5269949243844136,6,0,0,0,0,0,0,0,0,0,0,1
Sweden,7.56,1.2331153119502285,0.9832324288462878,1.1293414380731353,1.4062659722510555,0.8283627988651714,-2.6072131634097304,7,0,0,0,0,0,0,0,0,0,0,1
Sweden,7.434,1.2365850187542544,0.8725865276452682,1.1400829187288657,1.3491311143229576,0.9966021292992148,-2.2328613812915865,8,0,0,0,0,0,0,0,0,0,0,1
Sweden,7.239,1.2504638459703596,1.0172773215235245,1.1508243993845961,1.413407829492068,1.2645388407312097,-2.6286046938164813,9,0,0,0,0,0,0,0,0,0,0,1
Sweden,7.289,1.2790889271035761,0.9832324288462878,1.1615658800403268,1.3419892570819452,1.3206186175425574,-2.7248665806468613,10,0,0,0,0,0,0,0,0,0,0,1
Sweden,7.369,1.2860283407116295,0.8385416349680315,1.1749927308599912,1.220577683984735,0.915598007238379,-2.6499962242232327,11,0,0,0,0,0,0,0,0,0,0,1
Sweden,7.287,1.2964374611237073,0.8555640813066498,1.188419581679654,1.3419892570819452,1.0651440787353066,-2.687431402435047,12,0,0,0,0,0,0,0,0,0,0,1
Sweden,7.375,1.3033768747317607,1.000254875184906,1.2018464324993166,1.3919822577690308,0.4856530516847128,-2.5590822199945404,13,0,0,0,0,0,0,0,0,0,0,1
Sweden,7.398,1.3042443014327667,1.0257885446928336,1.2152732833189812,1.3919822577690308,0.5728882600579205,-2.6286046938164813,14,0,0,0,0,0,0,0,0,0,0,1
Sweden,7.314,1.266077526588477,1.042810991031452,1.2287001341386439,1.456258972938142,0.5728882600579205,-2.879955176095806,15,0,0,0,0,0,0,0,0,0,0,1
Sweden,7.363,1.2912329009176693,1.0257885446928336,1.2152732833189812,1.413407829492068,0.5417328284960605,-2.6981271676384226,16,0,0,0,0,0,0,0,0,0,0,1
Switzerland,7.473,1.4499719872018726,1.1704793385710892,1.059521813810886,1.2277195412257476,1.8128744362199432,-1.7836392427498138,1,0,0,0,0,0,0,0,0,0,0,1
Switzerland,7.525,1.4543091207069045,1.0598334373700695,1.1561951397124623,1.0277475384774015,0.7847451946785676,-2.1365994944612066,4,0,0,0,0,0,0,0,0,0,0,1
Switzerland,7.776,1.4751273615310632,1.1364344458938522,1.2260147639747117,1.413407829492068,0.8719804030517753,-2.2382092638932742,7,0,0,0,0,0,0,0,0,0,0,1
Switzerland,7.493,1.4916084688501883,1.2385691239255627,1.2636099462697694,1.4419752584561174,0.3797245843743892,-2.452124567960785,9,0,0,0,0,0,0,0,0,0,0,1
Switzerland,7.572,1.4933433222522006,1.0598334373700695,1.2824075374172983,1.2919962563948586,0.685047813680616,-2.8425199978839926,10,0,0,0,0,0,0,0,0,0,0,1
Switzerland,7.459,1.49854788245824,0.9747212056769786,1.322688089876288,1.334847399840933,0.5541950011208044,-2.3505147985287174,11,0,0,0,0,0,0,0,0,0,0,1
Switzerland,7.474,1.5063547227672998,1.1619681154017798,1.362968642335278,1.2705706846718217,1.127454941859026,-2.2756444421050888,12,0,0,0,0,0,0,0,0,0,0,1
Switzerland,7.509,1.5228358300864246,0.991743652015597,1.4032491947942678,1.277712541912834,0.6351991231816402,-2.355862681130405,13,0,0,0,0,0,0,0,0,0,0,1
Switzerland,7.694,1.524570683488437,1.1534568922324706,1.4435297472532598,1.1848683977796735,0.23017851287746185,-2.3932978593422196,14,0,0,0,0,0,0,0,0,0,0,1
Switzerland,7.508,1.4768622149330755,1.127923222724543,1.4838102997122495,1.2134358267437229,-0.39293011835973557,-2.468168215765848,15,0,0,0,0,0,0,0,0,0,0,1
Switzerland,7.571,1.5080895761693134,1.0938783300473063,1.4435297472532598,1.2277195412257476,0.16163656344137017,-2.403993624545595,16,0,0,0,0,0,0,0,0,0,0,1
Syria,5.323,-0.6301172418119,-0.8637029988938064,0.03371041118859964,-0.6148796269554385,0.7660519357414516,-0.32901517509073963,3,0,0,0,0,0,0,0,0,0,1,0
Syria,4.979,-0.6283823884098863,0.24275601311638786,0.047137262008263243,0.006461953012635613,0.5168084832465727,-0.286232114277238,4,0,0,0,0,0,0,0,0,0,1,0
Syria,4.465,-0.5633253858343936,1.0257885446928336,0.060564112827925905,-0.7148656283296114,0.0557080961310466,0.007901428815589688,5,0,0,0,0,0,0,0,0,0,1,0
Syria,4.038,-0.5650602392364058,-2.0212293499198557,-0.17843383176208216,-1.5504629255280562,0.8221317125527995,-0.0027943363877858634,6,0,0,0,0,0,0,0,0,0,1,0
Syria,3.164,-0.7073182182014841,-1.9190946718881456,-0.4174317763520912,-2.000399931711834,1.9748826803416146,-0.36645035330255404,7,0,0,0,0,0,0,0,0,0,1,0
Syria,2.688,-0.8521784772695823,-1.9446283413960732,-0.6564297209421003,-2.0861022186039824,1.4078538259157651,-0.4199291793194318,8,0,0,0,0,0,0,0,0,0,1,0
Syria,3.462,-0.8122768490232803,-2.974486344882484,-1.1344256101221173,-2.136095219291069,0.2862582896888096,-0.3022757620823007,10,0,0,0,0,0,0,0,0,0,1,0
Taiwan Province of China,6.189,1.0709065188619975,0.5832049398887557,0.6755138803685122,-0.8362772014268215,-0.18107318373908843,0.55873333678943,1,0,0,1,0,0,0,0,0,0,0,0
Taiwan Province of China,5.548,1.0648345319549517,0.14062133508467756,0.7372773941389631,-0.7505749145346732,-0.10006906167825277,0.23251249808647628,3,0,0,1,0,0,0,0,0,0,0,0
Taiwan Province of China,6.229,1.1385658015405116,0.14913255825398675,0.799040907909414,-0.5006099110992408,0.03701483719393067,0.42503627174723563,5,0,0,1,0,0,0,0,0,0,0,0
Taiwan Province of China,6.309,1.150709775354603,0.42149169967188094,0.7527182725815753,0.09930609714579623,0.22394742656508992,0.072076020035843,6,0,0,1,0,0,0,0,0,0,0,0
Taiwan Province of China,6.126,1.1602514690656747,0.09806521923813158,0.7527182725815753,-0.3506309090379821,0.14294330450425421,0.32877438491685623,7,0,0,1,0,0,0,0,0,0,0,0
Taiwan Province of China,6.34,1.189743976899899,0.02997543388365802,0.7527182725815753,-0.40776576696608097,0.018321578256814755,0.5319939237809912,8,0,0,1,0,0,0,0,0,0,0,0
Taiwan Province of China,6.363,1.2313804585482147,0.4810702618570453,0.7527182725815753,-0.3863401952430439,0.5791193463702924,0.6656909888231856,9,0,0,1,0,0,0,0,0,0,0,0
Taiwan Province of China,6.45,1.2695472333925044,0.6087386093966832,0.7527182725815753,-0.32920533731494506,0.1242500455671383,0.6175600454079956,10,0,0,1,0,0,0,0,0,0,0,0
Taiwan Province of China,6.513,1.2808237805055898,0.6938508410897751,0.7527182725815753,-0.20065190697672267,-0.29946382367415597,0.3715574457303585,11,0,0,1,0,0,0,0,0,0,0,0
Taiwan Province of China,6.359,1.2947026077216952,0.6598059484125384,0.7527182725815753,0.09216423990478387,-0.43031663623396743,0.007901428815589688,12,0,0,1,0,0,0,0,0,0,0,0
Taiwan Province of China,6.467,1.195106251051575,0.7023620642590843,0.7527182725815753,-0.04353104767445087,-0.028694800281991974,-0.029533749396224742,13,0,0,1,0,0,0,0,0,0,0,0
Taiwan Province of China,6.537,1.195106251051575,0.6768283947511567,0.7527182725815753,0.47782453091945026,-0.028694800281991974,-0.12579563622660472,14,0,0,1,0,0,0,0,0,0,0,0
Taiwan Province of China,6.751,1.195106251051575,0.7449181801056304,0.7527182725815753,0.37069667230426573,-0.028694800281991974,-0.16323081443841914,15,0,0,1,0,0,0,0,0,0,0,0
Taiwan Province of China,6.584,1.2947026077216952,0.7193845105977027,0.799040907909414,0.26356881368908036,-0.43031663623396743,-0.10975198842154138,16,0,0,1,0,0,0,0,0,0,0,0
Tajikistan,4.613,-1.5825517595171206,-0.7615683208620961,-0.4040049255324276,-0.3220634800739327,-0.5424761898566629,0.14159849385778409,1,0,1,0,0,0,0,0,0,0,0,0
Tajikistan,4.432,-1.534843290961759,-0.7360346513541685,-0.34492678192590887,0.5063919598834996,0.005859405632070804,-0.4413207097261829,2,0,1,0,0,0,0,0,0,0,0,0
Tajikistan,5.064,-1.4862673957053907,-0.9573264537562075,-0.28584863831938917,0.49210824540147496,0.11801895925476633,-0.09905622321816583,3,0,1,0,0,0,0,0,0,0,0,0
Tajikistan,4.575,-1.4715211417882785,-1.1701070329889365,-0.22677049471287042,-0.022105475951413805,0.01209049194444278,0.2699476762982907,4,0,1,0,0,0,0,0,0,0,0,0
Tajikistan,4.381,-1.4359566470470093,-0.4636755099362743,-0.16769235110635167,0.26356881368908036,0.3921867569991332,-0.33436305769242736,5,0,1,0,0,0,0,0,0,0,0,0
Tajikistan,4.263,-1.3934527386976867,-0.5317652952907479,-0.1462093897948897,0.20643395576098156,-0.7356398655401941,-0.3717982359042418,6,0,1,0,0,0,0,0,0,0,0,0
Tajikistan,4.497,-1.350948830348365,-0.7190122050155501,-0.12472642848342869,0.013603810253647968,-0.4490098951710833,-0.13114351882829248,7,0,1,0,0,0,0,0,0,0,0,0
Tajikistan,4.967,-1.3084449219990424,-0.9573264537562075,-0.10324346717196671,-0.3863401952430439,0.39841784331150515,0.12020696345103299,8,0,1,0,0,0,0,0,0,0,0,0
Tajikistan,4.896,-1.2728804272577732,-0.029603128301505393,-0.0817605058605057,0.7563569633189321,0.018321578256814755,-0.23275328826036024,9,0,1,0,0,0,0,0,0,0,0,0
Tajikistan,5.124,-1.2433879194235489,0.25977845945500627,-0.06027754454904373,0.713505819872858,0.14294330450425421,0.0025535462139019125,10,0,1,0,0,0,0,0,0,0,0,0
Tajikistan,5.104,-1.206955997981273,0.3704243606560258,-0.019996992090053855,-0.31492162283292036,0.06817026875579055,-0.5857135399717529,11,0,1,0,0,0,0,0,0,0,0,0
Tajikistan,5.829,-1.164452089631951,-1.280752934189956,0.020283560368936023,0.6063779612576726,0.7785141083661956,-0.12579563622660472,12,0,1,0,0,0,0,0,0,0,0,0
Tajikistan,5.497,-1.1245504613856474,0.5236263777035913,0.060564112827925905,0.2399457474303462,-0.39916120467210753,-0.8744992004628928,13,0,1,0,0,0,0,0,0,0,0,0
Tajikistan,5.464,-1.0863836865413592,0.5661824935501373,0.10084466528691768,0.2399457474303462,-0.274539478424668,-1.3451128694114165,14,0,1,0,0,0,0,0,0,0,0,0
Tajikistan,5.373,-1.1262853147876613,-0.19982759168768927,0.14112521774590756,0.2399457474303462,-0.24338404686280818,-1.0242399133101499,15,0,1,0,0,0,0,0,0,0,0,0
Tajikistan,5.466,-1.1167436210765895,0.39595803016395337,0.08486671281151825,0.6063779612576726,-0.3430814278607598,-1.0081962655050867,16,0,1,0,0,0,0,0,0,0,0,0
Tanzania,3.922,-1.6424042018865743,-0.25940615387285365,-2.00717091340024,0.28499438541211747,-0.1623799248019725,-0.4947995357430607,1,0,0,0,0,0,0,0,0,1,0,0
Tanzania,4.318,-1.610309413949331,-0.8977478915710432,-1.886329256023269,-0.22207747869975974,-0.07514471642876486,-0.18462234484517026,2,0,0,0,0,0,0,0,0,1,0,0
Tanzania,4.385,-1.5868888930221532,-0.33600716239663636,-1.7654875986462986,-1.3219234938156608,1.6010175015992962,1.0079554753312032,3,0,0,0,0,0,0,0,0,1,0,0
Tanzania,3.408,-1.5669380788990024,0.20019989726984191,-1.644645941269328,-1.0005399179701056,1.9250339898426387,0.8635626450856333,4,0,0,0,0,0,0,0,0,1,0,0
Tanzania,3.229,-1.5391804244667917,-0.0040694587935787545,-1.5238042838923573,-1.0719584903802293,0.8719804030517753,0.6656909888231856,5,0,0,0,0,0,0,0,0,1,0,0
Tanzania,4.074,-1.500146222921496,0.5917161630580648,-1.4244455878268476,-0.07924033387951264,-0.28077056473704,0.3982968587387967,6,0,0,0,0,0,0,0,0,1,0,0
Tanzania,4.007,-1.4880022491074036,0.15764378142329594,-1.325086891761338,-1.2147956352004763,1.3330807901673012,0.7779965234586288,7,0,0,0,0,0,0,0,0,1,0,0
Tanzania,3.852,-1.4567748878711673,-0.08918169048666975,-1.2257281956958286,-0.664872627642525,0.3423380665001574,0.6282558106113711,8,0,0,0,0,0,0,0,0,1,0,0
Tanzania,3.483,-1.426414953335937,-0.20833881485699848,-1.12636949963032,-0.664872627642525,0.691278899992988,0.7298655800434388,9,0,0,0,0,0,0,0,0,1,0,0
Tanzania,3.661,-1.4003921523057394,-0.19982759168768927,-1.0270108035648104,0.08502238266377152,0.934291266175495,0.8796062928906966,10,0,0,0,0,0,0,0,0,1,0,0
Tanzania,2.903,-1.369164791069503,-1.493533513422686,-0.9598765494664933,0.1992920985199692,1.121223855546654,-0.013490101591161416,11,0,0,0,0,0,0,0,0,1,0,0
Tanzania,3.347,-1.3379374298332658,-0.9232815610789707,-0.8927422953681762,0.3778385295452781,0.7286654178672198,-0.4680601227346218,12,0,0,0,0,0,0,0,0,1,0,0
Tanzania,3.445,-1.3179866157101148,-1.1786182561582457,-0.8256080412698591,0.42783153023236453,0.9592156114249828,-0.6926711920055084,13,0,0,0,0,0,0,0,0,1,0,0
Tanzania,3.64,-1.2945660947829372,-1.0764835781265354,-0.7584737871715419,0.734931391595895,0.6289680368692683,-0.8156724918443272,14,0,0,0,0,0,0,0,0,1,0,0
Tanzania,3.786,-1.2989032282879698,-0.625388750153149,-0.6913395330732248,0.5920942467756479,1.844029867781803,-1.1793285087590955,15,0,0,0,0,0,0,0,0,1,0,0
Tanzania,3.623,-1.3032403617930026,-0.9488152305868983,-0.7586080556797383,0.613519818498685,1.146148200796142,-0.8798470830645805,16,0,0,0,0,0,0,0,0,1,0,0
Thailand,5.885,0.07163095930242161,0.6853396179204659,0.06593485315579212,0.8277755357290556,2.0683489750271944,1.034694888339642,1,0,0,0,0,0,0,0,1,0,0,0
Thailand,5.784,0.1124000142497297,0.64278350207392,0.1115861459426482,0.8777685364161422,2.442214153769513,0.8368232320771943,2,0,0,0,0,0,0,0,1,0,0,0
Thailand,5.636,0.12280913466180902,0.15764378142329594,0.15723743872950238,0.8634848219341174,2.6540710883901597,1.0239991231362666,3,0,0,0,0,0,0,0,1,0,0,0
Thailand,5.476,0.1124000142497297,0.6768283947511567,0.20288873151635847,0.8634848219341174,3.2771797196273575,0.868910527687321,4,0,0,0,0,0,0,0,1,0,0,0
Thailand,6.217,0.17138502991817814,0.7193845105977027,0.24854002430321454,0.8063499640060185,3.3457216690634493,0.9384330015092621,5,0,0,0,0,0,0,0,1,0,0,0
Thailand,6.664,0.17398731002119797,0.600227386227374,0.2780790961064739,1.2848543991538464,2.4982939305808607,0.9705202971193888,6,0,0,0,0,0,0,0,1,0,0,0
Thailand,6.3,0.23123747228763114,0.7874742959521763,0.3076181679097333,0.713505819872858,2.373672204333421,0.8956499406957599,7,0,0,0,0,0,0,0,1,0,0,0
Thailand,6.231,0.250320859709776,0.9576987593383602,0.33715723971299266,0.2421432419660433,2.8472347640736912,0.9812160623227644,8,0,0,0,0,0,0,0,1,0,0,0
Thailand,6.985,0.2546579932148096,1.0172773215235245,0.36669631151625204,1.0920242536465128,3.451650136373773,0.9544766493143254,9,0,0,0,0,0,0,0,1,0,0,0
Thailand,6.202,0.27807851414198653,0.44702536917980856,0.3962353833195114,0.9848963950313274,1.9748826803416146,0.9223893537041988,10,0,0,0,0,0,0,0,1,0,0,0
Thailand,6.074,0.30410131517218325,0.8044967422907947,0.4230890849588386,1.2634288274308092,2.2241261328364934,0.7298655800434388,11,0,0,0,0,0,0,0,1,0,0,0
Thailand,5.939,0.33532867640842123,0.5406488240422097,0.44994278659816583,1.256286970189797,1.3268497038549294,0.7619528756535655,12,0,0,0,0,0,0,0,1,0,0,0
Thailand,6.012,0.36829089104667134,0.506603931364973,0.47679648823749304,1.1277335398515744,1.6197107605364123,0.8849541754923843,13,0,0,0,0,0,0,0,1,0,0,0
Thailand,6.022,0.38650685176780863,0.7619406264442488,0.5036501898768203,1.077740539164488,1.9312650761550108,0.7245176974417511,14,0,0,0,0,0,0,0,1,0,0,0
Thailand,5.885,0.33879838321244715,0.45553659234911775,0.5305038915161456,0.6635128191857714,1.7069459689096198,0.9437808841109498,15,0,0,0,0,0,0,0,1,0,0,0
Thailand,5.985,0.3700257444486835,0.6342722789046108,0.5037844583850156,0.9777545377903151,1.7941811772828273,0.820779584272131,16,0,0,0,0,0,0,0,1,0,0,0
Togo,3.202,-1.995446869196251,-3.221311816792451,-1.9319805488101252,-0.8505609159088462,-0.037758198554533016,0.5801248671961812,1,0,0,0,0,0,0,0,0,1,0,0
